Date,Gaussian_VaR_99,Gaussian_ES_99,Gaussian_Weight_SPX,Gaussian_Weight_NDX,Gaussian_Weight_EURUSD,Gaussian_Weight_USDJPY,Gaussian_Vol_SPX,Gaussian_Vol_NDX,Gaussian_Vol_EURUSD,Gaussian_Vol_USDJPY,StudentT_VaR_99,StudentT_ES_99,StudentT_Weight_SPX,StudentT_Weight_NDX,StudentT_Weight_EURUSD,StudentT_Weight_USDJPY,StudentT_Vol_SPX,StudentT_Vol_NDX,StudentT_Vol_EURUSD,StudentT_Vol_USDJPY
2020-01-22,-0.007563357680675098,-0.009201321764113972,0.224891976483077,0.0516851442425847,0.4134811539406776,0.30994172533366066,0.4777768353250235,0.6034994464789613,0.338158702641886,0.3564688074666057,-0.0073607806928501435,-0.00903309241144275,0.224891976483077,0.0516851442425847,0.4134811539406776,0.30994172533366066,0.4777768353250235,0.6034994464789613,0.338158702641886,0.3564688074666057
2020-01-23,-0.007181351575113513,-0.0088261897289712,0.24490414344483652,0.055195849675700445,0.44156679740560356,0.2583332094738595,0.4654079295324785,0.5898793328246097,0.30941013679718926,0.3738872576008897,-0.007233096605870387,-0.008733753943531547,0.24490414344483652,0.055195849675700445,0.44156679740560356,0.2583332094738595,0.4654079295324785,0.5898793328246097,0.30941013679718926,0.3738872576008897
2020-01-24,-0.007267106198036218,-0.00881698633930772,0.24645246832424253,0.05492876258583618,0.4394301006866894,0.2591886684032319,0.45352311823724534,0.5779021889721876,0.30338839295554954,0.364606899762604,-0.007059888329608241,-0.008616132364920195,0.24645246832424253,0.05492876258583618,0.4394301006866894,0.2591886684032319,0.45352311823724534,0.5779021889721876,0.30338839295554954,0.364606899762604
2020-01-27,-0.007951225646057047,-0.009865098675961472,0.12040638609081669,0.055561684496289815,0.4444934759703185,0.37953845344257503,0.6563049662191517,0.7238282870135282,0.3334199739832394,0.35977388685591744,-0.007927716791807314,-0.009706273709921227,0.12040638609081669,0.055561684496289815,0.4444934759703185,0.37953845344257503,0.6563049662191517,0.7238282870135282,0.3334199739832394,0.35977388685591744
2020-01-28,-0.009509667093288843,-0.01167601923127478,0.08451356376352985,0.0642927453147591,0.5143419625180728,0.33685172840363825,1.0614238882546385,1.2985917084394647,0.3264499247694913,0.4391519449402195,-0.00935874677255576,-0.011430413731296867,0.08451356376352985,0.0642927453147591,0.5143419625180728,0.33685172840363825,1.0614238882546385,1.2985917084394647,0.3264499247694913,0.4391519449402195
2020-01-29,-0.008556737933568336,-0.010596307625353064,0.07132187772308705,0.06070878388503071,0.4856702710802457,0.38229906731163654,0.9938474642343703,1.217345278493633,0.3025985030062887,0.372434778957733,-0.008421461730954722,-0.010205185900161524,0.07132187772308705,0.06070878388503071,0.4856702710802457,0.38229906731163654,0.9938474642343703,1.217345278493633,0.3025985030062887,0.372434778957733
2020-01-30,-0.008486705154564032,-0.010324653830107123,0.08260204923568583,0.06277827675588557,0.5022262140470846,0.35239345996134414,0.9321589441237395,1.1411022663771524,0.2926465826640777,0.38004863652087123,-0.008177869335902452,-0.009918460926407902,0.08260204923568583,0.06277827675588557,0.5022262140470846,0.35239345996134414,0.9321589441237395,1.1411022663771524,0.2926465826640777,0.38004863652087123
2020-01-31,-0.008132110888200211,-0.010108378233374226,0.08598785120696893,0.061637121453479056,0.49309697162783245,0.35927805571171967,0.8751700920093378,1.0723873038064224,0.28794940717011985,0.36497958037481426,-0.00797148536933175,-0.009805675883264755,0.08598785120696893,0.061637121453479056,0.49309697162783245,0.35927805571171967,0.8751700920093378,1.0723873038064224,0.28794940717011985,0.36497958037481426
2020-02-03,-0.008395151268548258,-0.010211115932884969,0.060134695232424054,0.060134695232424054,0.48107756185939243,0.3986530476757596,1.2343788827898108,1.3059885647304712,0.28963865508175635,0.35559837295964053,-0.008230027137998848,-0.010064579176140983,0.060134695232424054,0.060134695232424054,0.48107756185939243,0.3986530476757596,1.2343788827898108,1.3059885647304712,0.28963865508175635,0.35559837295964053
2020-02-04,-0.009308577533931143,-0.011417290434731749,0.05873229919255261,0.05873229919255261,0.46985839354042086,0.412677008074474,1.1518118176223793,1.2235303141830165,0.3461299144420951,0.40190987048542587,-0.009158768779319572,-0.011275787192255951,0.05873229919255261,0.05873229919255261,0.46985839354042086,0.412677008074474,1.1518118176223793,1.2235303141830165,0.3461299144420951,0.40190987048542587
2020-02-05,-0.0085942863640637,-0.010491618562545525,0.06013188456898988,0.06013188456898988,0.48105507655191904,0.39868115431010115,1.0779133129252092,1.149326801627783,0.310070689353634,0.37338143597041346,-0.008592401196639739,-0.010529535806531248,0.06013188456898988,0.06013188456898988,0.48105507655191904,0.39868115431010115,1.0779133129252092,1.149326801627783,0.310070689353634,0.37338143597041346
2020-02-06,-0.008943352014596515,-0.011133025981087431,0.08596309894344933,0.07074195968922363,0.565935677513789,0.27735926385353793,1.0092594547593907,1.0798499474776935,0.30414015664015187,0.4651801782618125,-0.008653400999071996,-0.010559450619342794,0.08596309894344933,0.07074195968922363,0.565935677513789,0.27735926385353793,1.0092594547593907,1.0798499474776935,0.30414015664015187,0.4651801782618125
2020-02-07,-0.00909201768059254,-0.011207952653430298,0.08603924852855568,0.06295859043219547,0.5036687234575637,0.34733343758168506,0.9458021705655878,1.0169167464286744,0.3357020696739383,0.4317366547947328,-0.008962751148556809,-0.011060003789004017,0.08603924852855568,0.06295859043219547,0.5036687234575637,0.34733343758168506,0.9458021705655878,1.0169167464286744,0.3357020696739383,0.4317366547947328
2020-02-10,-0.00868692686052036,-0.01068713032711133,0.07916348849152302,0.06379609696753677,0.5103687757402942,0.3466716388006461,0.9354426122056836,0.9968903056146328,0.31338111968689897,0.40924987448725214,-0.008476368113371234,-0.010477872640776596,0.07916348849152302,0.06379609696753677,0.5103687757402942,0.3466716388006461,0.9354426122056836,0.9968903056146328,0.31338111968689897,0.40924987448725214
2020-02-11,-0.008769507083746787,-0.010777937963375072,0.09242050625648966,0.06257682128122424,0.5006145702497939,0.3443881022124921,0.8784260811056563,0.9418370674052083,0.3284475449518023,0.41948475993105466,-0.008733700012936024,-0.01081169815478161,0.09242050625648966,0.06257682128122424,0.5006145702497939,0.3443881022124921,0.8784260811056563,0.9418370674052083,0.3284475449518023,0.41948475993105466
2020-02-12,-0.008587585403196282,-0.010723478465759235,0.09208105843728356,0.05913318855975725,0.473065508478058,0.37572024452490127,0.826375454310875,0.8923268904247361,0.33405453241374444,0.3921849282619091,-0.008430445172056295,-0.010314308923753943,0.09208105843728356,0.05913318855975725,0.473065508478058,0.37572024452490127,0.826375454310875,0.8923268904247361,0.33405453241374444,0.3921849282619091
2020-02-13,-0.008039200603811678,-0.009831998589130834,0.09710722039446404,0.06146231858738887,0.49169854869911095,0.34973191231903616,0.7789112482387337,0.8474832999745618,0.30313737592162704,0.37863321094848035,-0.007872662421428148,-0.009778177128157494,0.09710722039446404,0.06146231858738887,0.49169854869911095,0.34973191231903616,0.7789112482387337,0.8474832999745618,0.30313737592162704,0.37863321094848035
2020-02-14,-0.008312503242427454,-0.010330112578187226,0.09577273225221021,0.054695324046661095,0.43756259237328876,0.41196935132784,0.7417910787610678,0.8161345773265759,0.3416732465052472,0.3569316192073273,-0.0081134876293749,-0.009864525677389456,0.09577273225221021,0.054695324046661095,0.43756259237328876,0.41196935132784,0.7417910787610678,0.8161345773265759,0.3416732465052472,0.3569316192073273
2020-02-18,-0.007952460288321934,-0.009754960077200487,0.10397455546064541,0.0550259785090922,0.4402078280727376,0.40079163795752465,0.7018485918226189,0.7788133365981699,0.3316643806388548,0.35131055737956896,-0.007982662965252877,-0.009758793116170256,0.10397455546064541,0.0550259785090922,0.4402078280727376,0.40079163795752465,0.7018485918226189,0.7788133365981699,0.3316643806388548,0.35131055737956896
