Date,EURUSD,USDJPY,SPX,NDX,EURUSD_Return,USDJPY_Return,SPX_Return,NDX_Return
2022-09-12,0.9929100275039673,142.5959930419922,4110.41015625,12739.7197265625,-0.005914484871051499,-0.00879741045863936,0.010528651483995635,0.011957630563467709
2022-09-13,0.9872099757194519,142.5850067138672,3932.68994140625,12033.6201171875,-0.005757295032556159,-7.704810727104946e-05,-0.04419916303197406,-0.057020241577142985
2022-09-14,1.0017999410629272,144.4040069580078,3946.010009765625,12134.400390625,0.014670843927995916,0.012676614897038809,0.003381289078844715,0.008340017550001893
2022-09-15,1.0016000270843506,142.92300415039062,3901.35009765625,11927.490234375,-0.0001995747054194838,-0.01030892235208696,-0.011382272168149512,-0.017198586730894014
2022-09-16,1.001170039176941,143.36500549316406,3873.330078125,11861.3798828125,-0.0004293931902218966,0.003087811428184647,-0.007208049775663175,-0.0055581052340665975
2022-09-19,0.9977700114250183,142.76499938964844,3899.889892578125,11953.26953125,-0.0034018339167224626,-0.004193946616884621,0.006833697724705768,0.007717107471996971
2022-09-20,0.9970499873161316,143.22300720214844,3855.929931640625,11851.5400390625,-0.0007218938456702533,0.0032029888911910306,-0.011336114736600402,-0.008547021657781937
2022-09-21,1.0029300451278687,143.6020050048828,3789.929931640625,11637.7900390625,0.005880133460065928,0.0026427125053882965,-0.01726467409850635,-0.018200255148564107
2022-09-22,1.0172200202941895,144.3159942626953,3757.989990234375,11501.650390625,0.01414767522769482,0.004959681042610089,-0.008463293830453985,-0.011767027790113767
2022-09-23,1.0161000490188599,142.27999877929688,3693.22998046875,11311.240234375,-0.0011016183880690426,-0.014208361488135179,-0.017382828767330778,-0.01669359497280422
2022-09-26,1.031999945640564,143.51100158691406,3655.0400390625,11254.1103515625,0.01552679663363895,0.008614759871208185,-0.010394360890280502,-0.005063515823390138
2022-09-27,1.0391000509262085,144.45899963378906,3647.2900390625,11271.75,0.0068563885008858134,0.006584029360369881,-0.0021226109548247284,0.0015661689957999633
2022-09-28,1.042080044746399,144.6909942626953,3719.0400390625,11493.830078125,0.0028637558690747075,0.0016046666684046424,0.019481144181152356,0.01951078094773334
2022-09-29,1.030060052871704,144.3979949951172,3640.469970703125,11164.7802734375,-0.01160165445457565,-0.0020270531136921803,-0.0213527948230975,-0.02904617129234312
2022-09-30,1.0173399448394775,144.43099975585938,3585.6201171875,10971.2197265625,-0.012425780708648393,0.00022854188108303042,-0.0151813515462093,-0.017488749577783368
2022-10-03,1.0211700201034546,144.8159942626953,3678.429931640625,11229.73046875,0.0037577248448363897,0.002662048298877374,0.02555457753093017,0.02328931188275889
2022-10-04,1.0170799493789673,144.5189971923828,3790.929931640625,11582.5400390625,-0.004013321501814056,-0.002052964096259,0.030125341416799834,0.03093402770055628
2022-10-05,1.0015699863433838,143.78700256347656,3783.280029296875,11573.1796875,-0.015366971732017846,-0.005077911680022692,-0.0020199875589381176,-0.0008084699748381083
2022-10-06,1.0089800357818604,144.44900512695312,3744.52001953125,11485.5,0.007371199829631294,0.004593483880150978,-0.010297922911395202,-0.007604954947109733
2022-10-07,1.0215500593185425,145.03900146484375,3639.659912109375,11039.4697265625,0.012381184738006996,0.004076142301938708,-0.028403196531478058,-0.039608362558041954
2022-10-10,1.0272200107574463,145.48199462890625,3612.389892578125,10926.9697265625,0.005534994870509386,0.0030496488264304344,-0.007520673133652772,-0.01024298761317738
2022-10-11,1.029860019683838,145.6739959716797,3588.840087890625,10791.349609375,0.0025667551449041577,0.0013188900575881787,-0.006540518412323781,-0.012489168974189658
2022-10-12,1.0309100151062012,145.8699951171875,3577.030029296875,10785.6201171875,0.001019032202040223,0.0013445598676462484,-0.0032961996501662937,-0.0005310747889782294
2022-10-13,1.030079960823059,146.73699951171875,3669.909912109375,11033.580078125,-0.000805490892935729,0.005926084801578014,0.025634259307631132,0.022729580736367036
2022-10-14,1.0255000591278076,147.29299926757812,3583.070068359375,10692.0595703125,-0.004456074907557668,0.003781929877037152,-0.023947120744528417,-0.031441987295457455
2022-10-17,1.0267599821090698,148.6320037841797,3677.949951171875,11062.5302734375,0.0012278396638178758,0.009049682460919696,0.026135524557561848,0.03406237716655134
2022-10-18,1.0155999660491943,148.9709930419922,3719.97998046875,11147.740234375,-0.01092865843257744,0.0022781316588693775,0.011362768207087462,0.00767306089087206
2022-10-19,1.013800024986267,149.20899963378906,3695.159912109375,11103.3798828125,-0.001773865716815414,0.0015963957890487775,-0.006694455239684375,-0.003987251886609317
2022-10-20,1.0239100456237793,149.8209991455078,3665.780029296875,11046.7099609375,0.009923004985834066,0.004093237258471009,-0.007982686738766696,-0.0051169133780331515
2022-10-21,1.0226099491119385,150.17599487304688,3752.75,11310.330078125,-0.0012705438403519606,0.002366663002057412,0.023447759860447268,0.02358383179014902
2022-10-24,1.0141899585723877,147.81900024414062,3797.340087890625,11430.259765625,-0.0082679093537207,-0.01581935147134002,0.011811940205111494,0.010547729871226059
2022-10-25,1.0114799737930298,148.88699340820312,3859.110107421875,11669.990234375,-0.002675644588298416,0.007199030686236885,0.01613577001587496,0.020756405283804
2022-10-26,1.003640055656433,147.97999572753906,3830.60009765625,11405.900390625,-0.007781132218727247,-0.006110484061749561,-0.007415140398989885,-0.022889809855541357
2022-10-27,0.9908900260925293,146.13400268554688,3807.300048828125,11191.6298828125,-0.01278517015849161,-0.01255307324914828,-0.006101185053184453,-0.018964632610469632
2022-10-28,1.0032299757003784,146.2740020751953,3901.06005859375,11546.2099609375,0.012376494005721505,0.0009575620233817958,0.024328036770856338,0.031191074189670164
2022-10-31,1.004520058631897,147.81199645996094,3871.97998046875,11405.5703125,0.0012851033116722738,0.01045958266732056,-0.007482327030336412,-0.01225538124112049
2022-11-01,1.0115000009536743,148.73699951171875,3856.10009765625,11288.9501953125,0.006924504722595074,0.006238470298666639,-0.0041096637203590055,-0.010277471485624724
2022-11-02,1.0123599767684937,147.9149932861328,3759.68994140625,10906.33984375,0.0008498373168533637,-0.005541903303379208,-0.025319843737482882,-0.034480131289427396
2022-11-03,1.0189100503921509,147.89199829101562,3719.889892578125,10690.599609375,0.006449262027351238,-0.0001554729659424671,-0.010642422531956597,-0.019979443046646523
2022-11-04,1.0256799459457397,148.39300537109375,3770.550048828125,10857.0302734375,0.006622276648706136,0.0033819299080670062,0.013526823285563951,0.015448007480971453
2022-11-07,1.0071699619293213,146.84100341796875,3806.800048828125,10977.0,-0.018211374600741927,-0.010513803988901614,0.00956806167935914,0.010989353079735103
2022-11-08,0.9981399774551392,146.62399291992188,3828.110107421875,11059.5,-0.009006134495485091,-0.0014789534718659375,0.005582282828760321,0.007487612410498532
2022-11-09,0.9919800162315369,145.2949981689453,3748.570068359375,10797.5498046875,-0.006190562293240907,-0.00910529272418528,-0.020996784712303443,-0.023970548660723456
2022-11-10,0.9980499744415283,146.20899963378906,3956.3701171875,11605.9599609375,0.006100387494408449,0.006270956604248148,0.05395251566479769,0.07219951744860217
2022-11-11,0.9811400175094604,141.73399353027344,3992.929931640625,11817.009765625,-0.017088170900545388,-0.031085086613265447,0.009198312304769028,0.018021243157736355
2022-11-14,0.9681900143623352,139.55299377441406,3957.25,11700.9404296875,-0.013286814906007582,-0.015507602999082314,-0.008975940544918012,-0.009870781882000246
2022-11-15,0.9690600037574768,140.11500549316406,3991.72998046875,11871.150390625,0.0008981695139913095,0.004019140386166287,0.008675376414669186,0.014441902552906132
2022-11-16,0.9654499888420105,138.96499633789062,3958.7900390625,11699.08984375,-0.0037322310246681117,-0.008241476687389383,-0.008286283111873759,-0.014600072086854005
2022-11-17,0.9620000123977661,139.32200622558594,3946.56005859375,11676.8603515625,-0.0035798387780564987,0.002565769010132604,-0.0030941046442292835,-0.001901911896851537
2022-11-18,0.9650899767875671,140.41200256347656,3965.340087890625,11677.01953125,0.0032068736335621037,0.007793130761294115,0.00474729564815821,1.3631969360175783e-05
2022-11-21,0.9679700136184692,140.2530059814453,3949.93994140625,11553.4501953125,0.0029797719431293333,-0.0011329990857359264,-0.003891249800275618,-0.01063865714857744
2022-11-22,0.9760199785232544,142.09800720214844,4003.580078125,11724.83984375,0.008281946872116901,0.013069033897121244,0.01348860626982839,0.014725544288113674
2022-11-23,0.9698299765586853,141.15499877929688,4027.260009765625,11838.7197265625,-0.006362281766506795,-0.006658442360343726,0.0058972660417383116,0.009665837549378387
2022-11-25,0.9607899785041809,138.60299682617188,4026.1201171875,11756.0302734375,-0.009364933890294627,-0.018244860088182005,-0.0002830842622024787,-0.007009168705616017
2022-11-28,0.9645500183105469,139.10000610351562,3963.93994140625,11587.75,0.00390584997220642,0.0035794341635129513,-0.015564696794064813,-0.014417818068883684
2022-11-29,0.9666000008583069,138.718994140625,3957.6298828125,11503.4501953125,0.002123069981537994,-0.002742880806791925,-0.0015931337016243704,-0.007301498275464197
2022-11-30,0.9685699939727783,138.7449951171875,4080.110107421875,12030.0595703125,0.0020359904300334916,0.00018741874726261687,0.030478643521294944,0.04476147443069846
2022-12-01,0.9592000246047974,137.35899353027344,4076.570068359375,12041.8896484375,-0.009721121364304591,-0.010039791426400721,-0.0008680098296065889,0.0009828933228376536
2022-12-02,0.9498100280761719,135.14999389648438,4071.699951171875,11994.259765625,-0.009837635212981475,-0.016212661760675682,-0.001195374663761461,-0.003963192634153973
2022-12-05,0.948390007019043,134.47500610351562,3998.840087890625,11786.7998046875,-0.0014961766892560777,-0.005006874014367725,-0.01805624963097222,-0.01744793779208503
2022-12-06,0.9526600241661072,136.65199279785156,3941.260009765625,11549.6904296875,0.0044922798011274275,0.0160591419468394,-0.014503869422986057,-0.020321610699954622
2022-12-07,0.9552000164985657,136.88600158691406,3933.919921875,11497.3896484375,0.002662662647137749,0.0017109787375331194,-0.001864107253381664,-0.0045386114728029016
